review_id,review_kind,decision_status,machine_state,candidate_sha256,source_snapshot_sha256,evidence_type,model_signature,category,member_count,member_keys,suggested_action,auto_family_id
candidate-87c4735208be,merge_candidate,manual_review_required,pending,16e5df02d52fa43f5e3790b32e9a0235d7eafd8b596d927b6eb22c814195ae23,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L31030,风扇灯,2,mall_sql:11224|mall_sql:11225,merge_only_after_product_owner_review,
candidate-888829b263b4,merge_candidate,manual_review_required,pending,6d2e328b7931e5e54b56d128a0d0d04f5252069b68b2f4264d7850f89a484564,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L9752,吸顶灯,3,mall_sql:11777|mall_sql:11778|mall_sql:11779,merge_only_after_product_owner_review,
candidate-8b22bf821404,merge_candidate,manual_review_required,pending,96573786926da60fba8f12d1936fff2209b41b711c5d3155e36e184505a7a656,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L271SB,筒射灯,2,mall_sql:8894|mall_sql:8895,merge_only_after_product_owner_review,
candidate-8be21fa4f0d9,merge_candidate,manual_review_required,pending,4c751468fb1f08ea1b3484e152e10ee3bcf68fdc6046ebd8cbc0f9e5582ccb05,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L6602,吊灯,5,mall_sql:11823|mall_sql:11824|mall_sql:11825|mall_sql:11826|mall_sql:7453,merge_only_after_product_owner_review,
candidate-8bf61d2f4633,merge_candidate,manual_review_required,pending,92f0f3176fde070d0230ed03227b420cd2a02bf65752063e71cbdd31a95f881e,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1812,吸顶灯,8,mall_sql:7880|mall_sql:7881|mall_sql:7882|mall_sql:7883|mall_sql:7884|mall_sql:7885|mall_sql:7886|mall_sql:7887,merge_only_after_product_owner_review,
candidate-8e67087106e0,merge_candidate,manual_review_required,pending,272d36ca3408e86c1ba7cbaceb10ac6d232c1635c4e53ed56d3da526a7f92b68,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-008GY,模组,5,mall_sql:10042|mall_sql:10043|mall_sql:1947|mall_sql:1949|mall_sql:1950,merge_only_after_product_owner_review,
candidate-8e736c885cf1,merge_candidate,manual_review_required,pending,01003908e7238264ce9c3ad5249bf6fe3b62da9881c0263233944e2eb0251d7c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q57511,吊灯,6,mall_sql:10092|mall_sql:10093|mall_sql:10094|mall_sql:10095|mall_sql:10096|mall_sql:10097,merge_only_after_product_owner_review,
candidate-8eae0712bf17,merge_candidate,manual_review_required,pending,613b94cbfa59927fd7c3253970562e239918542b908f37f31084627be64b79bd,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1849,吸顶灯,5,mall_sql:11155|mall_sql:11156|mall_sql:11157|mall_sql:11158|mall_sql:11159,merge_only_after_product_owner_review,
candidate-8fa4d92e9eea,merge_candidate,manual_review_required,pending,ca8616149196925a7086531b4f0ccc4ccda7ac94849e786e16d89cf8037cad6c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L332FP,商用照明,2,mall_sql:8887|mall_sql:8888,merge_only_after_product_owner_review,
candidate-8fd233dd2022,merge_candidate,manual_review_required,pending,4fdc0687cc80a1e24e7f5ae0461348d6dbf49190edf360e04f759088aadbd1bb,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-S288,商用照明,27,mall_sql:12222|mall_sql:12231|mall_sql:12236|mall_sql:12249|mall_sql:12250|mall_sql:12252|mall_sql:12255|mall_sql:12256|mall_sql:12259|mall_sql:12260|mall_sql:12261|mall_sql:12262|mall_sql:12263|mall_sql:12264|mall_sql:12265|mall_sql:12266|mall_sql:12267|mall_sql:12268|mall_sql:12269|mall_sql:12272|mall_sql:12278|mall_sql:12282|mall_sql:12283|mall_sql:12284|mall_sql:12285|mall_sql:12286|mall_sql:12287,merge_only_after_product_owner_review,
candidate-8fe64517923e,merge_candidate,manual_review_required,pending,52d0c5406580498ac4a00e9cfaf3e759bf3c735ddbdaf9373896a1d6e6608e9d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-TGD-F200,户外景观,2,mall_sql:11632|mall_sql:11635,merge_only_after_product_owner_review,
candidate-96632997dbb2,merge_candidate,manual_review_required,pending,9b640a2a73c6f023a6b3c2485d50e58d70f2f3e2561fc9f8135ae722d1f29f7c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6810,吸顶灯,3,mall_sql:11515|mall_sql:11516|mall_sql:11517,merge_only_after_product_owner_review,
candidate-98581d6068d2,merge_candidate,manual_review_required,pending,084e436dbebc00d4c57775ebd0266e2b8b43c361613a209d208787fcfefc1407,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L8059,吊灯,7,mall_sql:2844|mall_sql:7376|mall_sql:7377|mall_sql:7378|mall_sql:7379|mall_sql:7380|mall_sql:7381,merge_only_after_product_owner_review,
candidate-98bc0995d87b,merge_candidate,manual_review_required,pending,fa2c5d61d8b7c62b546e573ce100ecdd2c921747aba313d6697c3309fb407f5d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6619,吸顶灯,3,mall_sql:9236|mall_sql:9237|mall_sql:9238,merge_only_after_product_owner_review,
candidate-99caa3f60972,merge_candidate,manual_review_required,pending,347bc643d603ee97590fe145b92735054b8c631388193c83748f02994a6c3305,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,LED,户外景观,3,mall_sql:11630|mall_sql:11726|mall_sql:11727,merge_only_after_product_owner_review,
candidate-99f80adeb7cd,merge_candidate,manual_review_required,pending,432596762f328a92295a24b9a72da2b8cbb26ecc542425c3bc00851d3b53130e,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q56017,吊灯,5,mall_sql:11090|mall_sql:11091|mall_sql:11092|mall_sql:11093|mall_sql:11095,merge_only_after_product_owner_review,
candidate-9bb586dc8dbf,merge_candidate,manual_review_required,pending,1a7c1d8a1beb72b0a82d2fccdc912e2c8755539a01ff45c7999dfc91ffca36cb,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L21005,风扇灯,2,mall_sql:10845|mall_sql:10846,merge_only_after_product_owner_review,
candidate-9bcd2517bb1d,merge_candidate,manual_review_required,pending,e71626a40c8d481908451c90aec4cfb1ace91285df89c803a378dd8e6837c8f0,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L271TB,筒射灯,2,mall_sql:8896|mall_sql:8897,merge_only_after_product_owner_review,
candidate-9c35a9cb3378,merge_candidate,manual_review_required,pending,a9dddb8b2d293c2afa3a84cfe88136d3d6306fadbc5253a1d8b23d6de5f1804e,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L8681,吸顶灯,6,mall_sql:11287|mall_sql:11288|mall_sql:11289|mall_sql:11290|mall_sql:11291|mall_sql:11292,merge_only_after_product_owner_review,
candidate-9e7742996833,merge_candidate,manual_review_required,pending,97d6b3003aa28cca9642019e6625e1ad66a01e9a1a3ce67a8ac63e16b6bd7e39,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-JGD-01,户外景观,2,mall_sql:11534|mall_sql:11535,merge_only_after_product_owner_review,
candidate-9f071edc7dec,merge_candidate,manual_review_required,pending,5de453937583d9210e362407ef2f56bd4e6a95e46d701e8565aa86a6f1f35f8f,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L6609,吊灯,6,mall_sql:7169|mall_sql:7170|mall_sql:7171|mall_sql:7172|mall_sql:7174|mall_sql:7175,merge_only_after_product_owner_review,
candidate-9f4e5b2b1e59,merge_candidate,manual_review_required,pending,ad34bd1de24c17289ceb36e0b161fb705d66503d3c3b2daa586a8949caa53c19,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L7066,吊灯,5,mall_sql:11216|mall_sql:11874|mall_sql:11875|mall_sql:11876|mall_sql:11877,merge_only_after_product_owner_review,
candidate-a0686965cf56,merge_candidate,manual_review_required,pending,80eb1fff7046091cc690eadb5367e9b631687338c49fe64578aca97bf2edafbe,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-S903E,筒射灯,2,mall_sql:11835|mall_sql:11906,merge_only_after_product_owner_review,
candidate-a0a53ea31e3b,merge_candidate,manual_review_required,pending,148a736c1c259945955d5d109d4d076f43b5ff2ce59e51d9c502b6a053645385,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q59002,吊灯,5,mall_sql:11392|mall_sql:11393|mall_sql:11394|mall_sql:11395|mall_sql:11396,merge_only_after_product_owner_review,
candidate-a34156e4a983,merge_candidate,manual_review_required,pending,4b2e8aecdaeada8d9a3aa0bd232f8a2a756b9029eed11139e556412b25d5861c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L2510,吸顶灯,2,mall_sql:11226|mall_sql:11228,merge_only_after_product_owner_review,
candidate-a3b8b3eddff9,merge_candidate,manual_review_required,pending,92876eaf59d8866960ee20fd514ddaa80136e40005d6204936bea31ba6c13992,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L31006,风扇灯,3,mall_sql:10868|mall_sql:10869|mall_sql:10870,merge_only_after_product_owner_review,
candidate-a490e097e2bf,merge_candidate,manual_review_required,pending,75f09450bda25a878d5aef67b51d4b38fe096191f5104f754432b9d9ba7d066a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6822,吸顶灯,3,mall_sql:11731|mall_sql:11732|mall_sql:11733,merge_only_after_product_owner_review,
candidate-a4e2d4cc4795,merge_candidate,manual_review_required,pending,bb0bbe0e4e7ab34e67ab9324dea83ca2c4b97b40f608c68c5824064a071a7c2d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L8708,吸顶灯,4,mall_sql:11740|mall_sql:11741|mall_sql:11742|mall_sql:11743,merge_only_after_product_owner_review,
candidate-a50305bfc9e8,merge_candidate,manual_review_required,pending,692a2e7b2107b553d83d328db485f04eb315626e62c5dc6b1bec28b75faa79f5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L880,吸顶灯,2,mall_sql:11208|mall_sql:11209,merge_only_after_product_owner_review,
candidate-a652fe1a2f02,merge_candidate,manual_review_required,pending,22efc8151f99f2485b140fe856b6d7a8cea8e8c194e83d5e90e7e969d374ec0f,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6833,吸顶灯,2,mall_sql:11752|mall_sql:11753,merge_only_after_product_owner_review,
candidate-a6e948bc618b,merge_candidate,manual_review_required,pending,8de834649e0ce7543b1cb914e8b3c64bc7c4dc1023dc23466c535b397a6da9e1,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-66693,吊灯,3,mall_sql:4252|mall_sql:4254|mall_sql:4255,merge_only_after_product_owner_review,
candidate-a7107f8a0d6e,merge_candidate,manual_review_required,pending,bfd933f48880db438a5abef8fb5a3b95714bc2d3f977679bf6aac8f8c85160d0,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q58988,吸顶灯,3,mall_sql:9038|mall_sql:9039|mall_sql:9040,merge_only_after_product_owner_review,
candidate-aa75304cc2b3,merge_candidate,manual_review_required,pending,c78c7127f0fdb09f84f4e39e9261d60859dc98e2963e431357c3f785a1d46763,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1838,吸顶灯,4,mall_sql:10170|mall_sql:10171|mall_sql:10172|mall_sql:10173,merge_only_after_product_owner_review,
candidate-abfe8d4f6ebe,merge_candidate,manual_review_required,pending,64a3a7a6880308c47dfe784406625a36dbb480f0365fd3dc163a6a63699d1247,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-CPDZX,户外照明,6,mall_sql:11440|mall_sql:11449|mall_sql:11450|mall_sql:11496|mall_sql:11497|mall_sql:11498,merge_only_after_product_owner_review,
candidate-aec0c6c2554e,merge_candidate,manual_review_required,pending,a0aa6c64f4de51f277b6eb5538c989365d873a50ba6452f6e90cf24ae4f97ccc,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L888,风扇灯,2,mall_sql:11133|mall_sql:11134,merge_only_after_product_owner_review,
candidate-b09a3aaed4cb,merge_candidate,manual_review_required,pending,4d266591423b91a5bb618f3711b9d4da7b7ad138d53db71512d898bbb8cfca17,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,VA5-120105,吸顶灯,3,mall_sql:12163|mall_sql:12164|mall_sql:12165,merge_only_after_product_owner_review,
candidate-b58f944b012c,merge_candidate,manual_review_required,pending,0e93554b5808f62dbcefaced6c4f8f6c2999fc26998bb1242337876016d4a6ea,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6867,吸顶灯,3,mall_sql:12175|mall_sql:12176|mall_sql:12177,merge_only_after_product_owner_review,
candidate-b7d7835138d7,merge_candidate,manual_review_required,pending,f96a07ac5f4736640c985cd866d52cb9b0c2a9a8df23e8d24af6c5537b736c5f,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-20300,吊灯,3,mall_sql:9080|mall_sql:9081|mall_sql:9082,merge_only_after_product_owner_review,
candidate-ba8d7441728a,merge_candidate,manual_review_required,pending,9b1c6f9caed949574dc0a1af954946892eced193e1486c329e6e98f26a6d0cdb,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6851,吸顶灯,3,mall_sql:11920|mall_sql:11921|mall_sql:11922,merge_only_after_product_owner_review,
candidate-bb27855cbadd,merge_candidate,manual_review_required,pending,c35f90a6bb6b09fa7535f98c93530fb2d012e38da4e1b7bfb7b925f77c435dc9,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-L65,智能晾衣架,2,mall_sql:11694|mall_sql:11695,merge_only_after_product_owner_review,
candidate-bf6ef3a62535,merge_candidate,manual_review_required,pending,f7142ef41e34a362f89fe50b619c0456d6dd6d7d243e576c3873078fbc746915,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L331,筒射灯,5,mall_sql:10505|mall_sql:10506|mall_sql:10507|mall_sql:10508|mall_sql:6692,merge_only_after_product_owner_review,
candidate-c103169088d3,merge_candidate,manual_review_required,pending,01b76c5ffdddef73303a76184ec37c8acf08d5f54383d46a45ed94f41eec67f5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-T9188E-2.5,筒射灯,2,mall_sql:11807|mall_sql:11904,merge_only_after_product_owner_review,
candidate-c18d6e9afc93,merge_candidate,manual_review_required,pending,569c016e3dcd80cbaa04021613dc77f7a57ea49e68acab973e87e79116db5000,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH9220,护眼灯,2,mall_sql:1333|mall_sql:605,merge_only_after_product_owner_review,
candidate-c1a1121973de,merge_candidate,manual_review_required,pending,b67566f57b1f621dcbee24e30885a35e1c07216583cd76cc56ba7efa17301916,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L6811,吊灯,6,mall_sql:10201|mall_sql:11829|mall_sql:11830|mall_sql:11831|mall_sql:11832|mall_sql:11833,merge_only_after_product_owner_review,
candidate-c1eedba346c5,merge_candidate,manual_review_required,pending,b67501f8b042d8c71ebbcb7fcf913e68054798513a3cff5e9b13378c1c5164fd,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-77227,吸顶灯,4,mall_sql:3990|mall_sql:4004|mall_sql:4005|mall_sql:4006,merge_only_after_product_owner_review,
candidate-c1fec4327716,merge_candidate,manual_review_required,pending,79898adf50b4035d1b48533e5dae966f24ede599dba767b1e6f7610e07c20d35,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-77005,吸顶灯,3,mall_sql:5623|mall_sql:5624|mall_sql:5626,merge_only_after_product_owner_review,
candidate-c2e87a1daf51,merge_candidate,manual_review_required,pending,5f68f1535f6f60b6d4c86ce70fa948c2213f2ed6237c1d4cf86142b0a3d45b68,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-ZN-2.4G-F,筒射灯,2,mall_sql:8436|mall_sql:8445,merge_only_after_product_owner_review,
candidate-c40cc5c992fd,merge_candidate,manual_review_required,pending,e62b5755423d91a36a4dc70784def110e65dbbe7cf301236b1797a1e852b01da,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L9753,吸顶灯,6,mall_sql:11771|mall_sql:11772|mall_sql:11773|mall_sql:11774|mall_sql:11775|mall_sql:11776,merge_only_after_product_owner_review,
candidate-c4fbd4d9deef,merge_candidate,manual_review_required,pending,567a6af14bee4349a5ae5c81bcc03fa5cdaf0cee790b8de283cc561569d6f1c2,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1837,吸顶灯,4,mall_sql:10166|mall_sql:10167|mall_sql:10168|mall_sql:10169,merge_only_after_product_owner_review,
candidate-c95e4475088f,merge_candidate,manual_review_required,pending,18b86765ed8646079efa4834df7988d2ca60b58526af0a2b53040b5dc05f2a4a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L1975,吊灯,5,mall_sql:10177|mall_sql:10187|mall_sql:10188|mall_sql:10189|mall_sql:10190,merge_only_after_product_owner_review,
candidate-c961079ed01b,merge_candidate,manual_review_required,pending,ae67e422bde0f8fc0776e6f64e9f3a0d96de2b0f54ef4b968e5fd4a793e4e961,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1836,吸顶灯,6,mall_sql:10160|mall_sql:10161|mall_sql:10162|mall_sql:10163|mall_sql:10164|mall_sql:10165,merge_only_after_product_owner_review,
candidate-c9c3091707da,merge_candidate,manual_review_required,pending,38b05fcaef31ef27b5b4a7dd632acf212c27b12042187e3948e277eedf6cce65,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L21003,风扇灯,3,mall_sql:10842|mall_sql:10843|mall_sql:10844,merge_only_after_product_owner_review,
candidate-ca3f817fadd5,merge_candidate,manual_review_required,pending,1ced016aed53aeef9625c84aaebde3c4680f680fcb34d5d10ab09c2cca148c9b,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L7056,吊灯,11,mall_sql:11893|mall_sql:11895|mall_sql:11896|mall_sql:11897|mall_sql:11898|mall_sql:11899|mall_sql:11900|mall_sql:11901|mall_sql:11902|mall_sql:11903|mall_sql:9467,merge_only_after_product_owner_review,
candidate-ca737fad5d69,merge_candidate,manual_review_required,pending,d20c1d0e150353c26ad4f781046998763d6f7c3f1f2942f40037eb6be18db9de,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-ZN-2.4G,筒射灯,4,mall_sql:10047|mall_sql:10881|mall_sql:10882|mall_sql:8447,merge_only_after_product_owner_review,
candidate-cac93b91b9be,merge_candidate,manual_review_required,pending,d6958338a493277dc73d8c82dee54df1ba90d4b4fd874b90ea6583314a94f5aa,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,20,磁吸灯,3,mall_sql:10059|mall_sql:10060|mall_sql:8446,merge_only_after_product_owner_review,
candidate-cb153bbe20a0,merge_candidate,manual_review_required,pending,f7eda1cc5b3af3f7d2d2507e3c003698ca4459ccd7913a03f3bfda9e692ab6fa,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-V-70501,吊灯,6,mall_sql:5077|mall_sql:5078|mall_sql:5079|mall_sql:6507|mall_sql:6508|mall_sql:6509,merge_only_after_product_owner_review,
candidate-cb21227e824f,merge_candidate,manual_review_required,pending,e2d630008857edea0df6807a9b5209c0d8301fcfc43ee0f7a923dc4190106a35,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L8058,吊灯,4,mall_sql:6149|mall_sql:7373|mall_sql:7374|mall_sql:7375,merge_only_after_product_owner_review,
candidate-cbbfe1f68bcb,merge_candidate,manual_review_required,pending,a89fc3c0f389c62134bb2c8ea36aeaa368ab10ebf3529d6267f5b19bd07d0ce5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6701,吸顶灯,3,mall_sql:10206|mall_sql:10233|mall_sql:10234,merge_only_after_product_owner_review,
candidate-cc37f46c2e87,merge_candidate,manual_review_required,pending,d1967c05d4207e96a8743b80409ebb6fb1ff89bbdeb5193969da40556ee2df48,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-XQD-B3524,户外景观,2,mall_sql:11627|mall_sql:11628,merge_only_after_product_owner_review,
candidate-ceb5d4369e92,merge_candidate,manual_review_required,pending,e783f961e334129e525fb0edc31a41ab7f67a3651ef0c8056b0f4762820cd782,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-77500,吸顶灯,6,mall_sql:4212|mall_sql:4215|mall_sql:7773|mall_sql:7774|mall_sql:7775|mall_sql:7776,merge_only_after_product_owner_review,
candidate-cff19d018c05,merge_candidate,manual_review_required,pending,0fc4ba44afc49573cbd828fa1b5d334023fee047ff10f05c7eae920631912804,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L2040,吊灯,4,mall_sql:11182|mall_sql:11183|mall_sql:11184|mall_sql:11185,merge_only_after_product_owner_review,
candidate-d10b3e33cedb,merge_candidate,manual_review_required,pending,38ba8a0c714e778bac7c4724989a0d3053284bc5eb08888ff0f29e8fcc206e11,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L9750,吸顶灯,3,mall_sql:11758|mall_sql:11759|mall_sql:11760,merge_only_after_product_owner_review,
candidate-d444e2271711,merge_candidate,manual_review_required,pending,11211ed3da010220e8de2497a99d280829ccc03f610b5483c109f8795285b846,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L333B,商用照明,3,mall_sql:8924|mall_sql:8925|mall_sql:8926,merge_only_after_product_owner_review,
candidate-d582e08c89b7,merge_candidate,manual_review_required,pending,9e4f320789cb8cddcd404a5fa8b76f3a211bee6263b81a71242e39172039f801,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L8671,吸顶灯,2,mall_sql:10547|mall_sql:10548,merge_only_after_product_owner_review,
candidate-d587766d5ddc,merge_candidate,manual_review_required,pending,7db784db40a8c898217c8230d605a1ef46369719e78cbd88a80d7b86874fce46,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L6810,吊灯,5,mall_sql:11882|mall_sql:11883|mall_sql:11884|mall_sql:11885|mall_sql:9118,merge_only_after_product_owner_review,
candidate-d5bddbb2f9fb,merge_candidate,manual_review_required,pending,8de26dcbc02f07967d7545e3326fdefea9408e5a889ec50f44a4228bb2a8bb6c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-G-E14,LED灯泡,2,mall_sql:3226|mall_sql:3227,merge_only_after_product_owner_review,
candidate-d5f6bed6d78c,merge_candidate,manual_review_required,pending,9daa094d3974b1619b12572eba4c8736913b8d09fba5fbb7cf7d81ec3eeddaa1,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-G-E27,LED灯泡,2,mall_sql:10041|mall_sql:3225,merge_only_after_product_owner_review,
candidate-da0c35579ff9,merge_candidate,manual_review_required,pending,de4f110ed3739a19238819a5cda3142709adeb874e1d9ba94aeda813af071243,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L2037,吊灯,6,mall_sql:11176|mall_sql:11177|mall_sql:11178|mall_sql:11179|mall_sql:11180|mall_sql:11181,merge_only_after_product_owner_review,
candidate-dbe40d5b2a77,merge_candidate,manual_review_required,pending,167a9390a2ad061135b52b438923e2586e19c8632cdc0acd1398c727087a7267,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1851,吸顶灯,7,mall_sql:11841|mall_sql:11842|mall_sql:11843|mall_sql:11844|mall_sql:11845|mall_sql:11846|mall_sql:11847,merge_only_after_product_owner_review,
candidate-dc0526166169,merge_candidate,manual_review_required,pending,957990290d4ef8677336c81c95f0df9545e475b858dc3048bb4aa4428b21dad9,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6830,吸顶灯,2,mall_sql:11748|mall_sql:11749,merge_only_after_product_owner_review,
candidate-dcdbd97d1511,merge_candidate,manual_review_required,pending,5df7e65ce4880c46c005e3370172db07b2a6b5bbc23d16df8710a4cf855aec0c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L8693,吸顶灯,2,mall_sql:11282|mall_sql:11283,merge_only_after_product_owner_review,
candidate-dd37d1a91c48,merge_candidate,manual_review_required,pending,5ce46a620a6a6d6e1f51eabaac762ba45cdd1bac05e3eaa338a300128a888506,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1852,吸顶灯,7,mall_sql:11848|mall_sql:11849|mall_sql:11850|mall_sql:11851|mall_sql:11852|mall_sql:11853|mall_sql:11854,merge_only_after_product_owner_review,
